idx,title,rank_99,rank_85,rank_50,rank_by_inbound_links,pr_50,pr_85,pr_99,N_inbound_links,N_outbound_links,link
1100,Šidák-Korrektur,825,735,667,641,0.0005542400460408128,0.0002713396264218694,6.444359947376003e-05,5,12,/wiki/%C5%A0id%C3%A1k-Korrektur
1023,Schätzfehler,817,736,645,724,0.0005633056633156368,0.00027128666407374644,6.672196029616727e-05,4,8,/wiki/Sch%C3%A4tzfehler
1097,Unverfälschter Test,803,737,659,408,0.0005570117588585623,0.00027075306655190113,7.19739802808336e-05,9,10,/wiki/Unverf%C3%A4lschter_Test
194,Tracy-Widom-Verteilung,788,738,621,641,0.0005723852301057395,0.0002703855686526393,7.698151920008425e-05,5,6,/wiki/Tracy-Widom-Verteilung
646,Progressiv messbarer stochastischer Prozess,689,739,791,641,0.0005230834737521338,0.00027029576288300036,0.00011921751958093778,5,14,/wiki/Progressiv_messbarer_stochastischer_Prozess
345,Flächenformel,589,740,848,969,0.0005057183740988254,0.000269807301028617,0.00017364206905137367,2,6,/wiki/Fl%C3%A4chenformel
399,Satz von Kakutani (Maßtheorie),584,741,915,833,0.0004902657127711807,0.0002695062820652594,0.00017507791419035335,3,7,/wiki/Satz_von_Kakutani_(Ma%C3%9Ftheorie)
223,Herman Chernoff,881,742,613,969,0.0005740286608762541,0.0002693310611997329,4.697593382006407e-05,2,2,/wiki/Herman_Chernoff
233,Agner Krarup Erlang,728,743,666,641,0.0005544608728039015,0.00026917152175888503,0.00010051102237691566,5,6,/wiki/Agner_Krarup_Erlang
1099,Äquivalenztest,754,744,820,499,0.000515506422062006,0.0002688601650938878,9.011701704649443e-05,7,7,/wiki/%C3%84quivalenztest
415,Schwache Konvergenz in Lp,666,745,741,724,0.000526796188757325,0.0002687854521777181,0.00012630804192721203,4,10,/wiki/Schwache_Konvergenz_in_Lp
875,Kullback-Leibler-Divergenz,812,746,623,449,0.0005718183096015602,0.0002678912314991608,6.914849780438067e-05,8,10,/wiki/Kullback-Leibler-Divergenz
981,Bruchpunkt,972,747,568,833,0.0005924198260096379,0.00026755934004560263,2.6213577944278584e-05,3,2,/wiki/Bruchpunkt
689,Aufkreuzungsungleichung,705,748,802,567,0.0005207928414839564,0.00026720472478073304,0.00011077947311163695,6,7,/wiki/Aufkreuzungsungleichung
1138,Rückwärtsmartingal,705,748,802,567,0.0005207928414839564,0.00026720472478073304,0.00011077947311163695,6,12,/wiki/R%C3%BCckw%C3%A4rtsmartingal
92,Kovarianzoperator,648,750,922,833,0.0004880039551806964,0.0002667315504315362,0.00013833709290763153,3,10,/wiki/Kovarianzoperator
530,Satz von Cantelli,683,751,813,724,0.0005172810631168943,0.00026596377639065915,0.00012105539392927275,4,7,/wiki/Satz_von_Cantelli
9,Bedingte Entropie,933,752,609,833,0.0005746905359386673,0.00026588148584826666,3.4783829923794525e-05,3,5,/wiki/Bedingte_Entropie
535,Doob-Dynkin-Lemma,585,753,868,969,0.0004995561031647868,0.00026556659254272806,0.0001742115509761823,2,5,/wiki/Doob-Dynkin-Lemma
1104,Doppelt-stochastische Matrix,805,754,807,833,0.0005198632581902289,0.00026436811619128957,7.173568490857447e-05,3,5,/wiki/Doppelt-stochastische_Matrix
24,Conditional Random Field,913,755,631,969,0.000567554161436189,0.00026398196254137966,3.869563338277465e-05,2,3,/wiki/Conditional_Random_Field
570,Null-Eins-Gesetz von Hewitt-Savage,639,756,836,724,0.0005086839609002546,0.00026312416643803203,0.0001427780786618883,4,8,/wiki/Null-Eins-Gesetz_von_Hewitt-Savage
746,Prävalenzfehler,608,757,937,969,0.00048318096572402515,0.0002630854131093521,0.00015877469078086584,2,5,/wiki/Pr%C3%A4valenzfehler
724,Bayesscher Spamfilter,608,757,937,969,0.00048318096572402515,0.0002630854131093521,0.00015877469078086584,2,5,/wiki/Bayesscher_Spamfilter
323,Bimessbare Funktion,596,759,902,969,0.0004924380016929344,0.00026303103467160017,0.00017019190139306114,2,22,/wiki/Bimessbare_Funktion
78,Intransitive Würfel,597,760,968,969,0.00047463936366828224,0.00026266023860687255,0.00016900632409363984,2,7,/wiki/Intransitive_W%C3%BCrfel
1242,Wilcoxon-Mann-Whitney-Test,808,761,670,370,0.0005532209047110703,0.00026247052202997486,6.999022262944718e-05,10,9,/wiki/Wilcoxon-Mann-Whitney-Test
823,Mittelwertfreiheit,893,762,662,641,0.0005561419648780358,0.00026240126265992934,4.348954081996315e-05,5,3,/wiki/Mittelwertfreiheit
734,First-order second-moment Methode,591,763,995,969,0.00046930032013653807,0.0002621026532154887,0.00017199940080459128,2,7,/wiki/First-order_second-moment_Methode
410,Satz von Vitali-Hahn-Saks,546,764,1002,833,0.00046634509459915924,0.00026192475658286566,0.0002145223832678764,3,8,/wiki/Satz_von_Vitali-Hahn-Saks
555,Satz von Lehmann-Scheffé,768,765,721,408,0.000532006873216404,0.0002613672049592606,8.513417321989806e-05,9,15,/wiki/Satz_von_Lehmann-Scheff%C3%A9
588,Wiener-Chintschin-Theorem,769,766,722,499,0.0005316331697374344,0.0002611299063157814,8.456719865529805e-05,7,15,/wiki/Wiener-Chintschin-Theorem
113,MCMC-Verfahren,792,767,708,408,0.0005371529936737303,0.0002606613369020079,7.479213567904731e-05,9,13,/wiki/MCMC-Verfahren
1037,Verallgemeinerte Kleinste-Quadrate-Schätzung,794,768,734,499,0.000529272161676164,0.0002602686581196811,7.4329267447226e-05,7,25,/wiki/Verallgemeinerte_Kleinste-Quadrate-Sch%C3%A4tzung
390,Regulärer G-Raum,1005,769,554,969,0.0005985112033816108,0.00026022226233978174,2.0671581972652682e-05,2,4,/wiki/Regul%C3%A4rer_G-Raum
1144,Beta-Verteilung,614,770,914,344,0.0004913383938987554,0.0002595041864658181,0.00015571910397725735,11,76,/wiki/Beta-Verteilung
697,Doobsche Maximalungleichung,685,771,893,567,0.0004949706416724045,0.0002588599061609676,0.00012075266731845234,6,10,/wiki/Doobsche_Maximalungleichung
748,Problem der 100 Gefangenen,615,772,957,833,0.00047719373884995035,0.0002588040875628052,0.00015450314991186808,3,9,/wiki/Problem_der_100_Gefangenen
1240,Umbrella-Test,845,773,656,724,0.0005580253213050942,0.0002586603982534104,5.740015404334397e-05,4,3,/wiki/Umbrella-Test
916,Ergodisches Maß,668,774,865,833,0.0005012548666783801,0.0002580923331623361,0.0001255471275314488,3,6,/wiki/Ergodisches_Ma%C3%9F
199,Umtauschparadoxon,712,775,816,724,0.0005170566105240676,0.0002576899723472332,0.00010750368312258835,4,20,/wiki/Umtauschparadoxon
44,Evidenztheorie,926,776,592,641,0.0005828276681069638,0.0002573775121764306,3.583194723181645e-05,5,5,/wiki/Evidenztheorie
619,Geburts- und Todesprozess,791,777,707,499,0.0005383636312471824,0.0002571791624029765,7.591911201077078e-05,7,9,/wiki/Geburts-_und_Todesprozess
1167,Kontaminierte Normalverteilung,605,778,970,724,0.00047282430104549636,0.0002565676477620536,0.00016448729828609976,4,9,/wiki/Kontaminierte_Normalverteilung
733,Fermat-Preis,761,779,833,833,0.0005108152665745388,0.00025649059691894283,8.721059927420914e-05,3,7,/wiki/Fermat-Preis
1006,Maximum-a-posteriori-Schätzung,653,780,961,724,0.0004764009305791813,0.00025548339893036523,0.00013733680576076012,4,15,/wiki/Maximum-a-posteriori-Sch%C3%A4tzung
1031,Störparameter,770,781,898,833,0.0004933595621450414,0.00025427971952063274,8.451250166193249e-05,3,19,/wiki/St%C3%B6rparameter
286,Walter Schachermayer,934,782,600,724,0.0005790471158140425,0.00025397777749827075,3.4747974328032776e-05,4,4,/wiki/Walter_Schachermayer
77,Intensitätsmaß,647,783,863,641,0.000501974721804519,0.000253794512718834,0.0001384802241752553,5,8,/wiki/Intensit%C3%A4tsma%C3%9F
1041,Zweistufige Kleinste-Quadrate-Schätzung,818,784,727,641,0.0005307009692001177,0.0002535015067027624,6.660858105189893e-05,5,6,/wiki/Zweistufige_Kleinste-Quadrate-Sch%C3%A4tzung
1136,Martingaltransformation,676,785,936,641,0.00048318877608585304,0.00025322310349184136,0.0001220903430621632,5,10,/wiki/Martingaltransformation
218,Vinzenz Bronzin,847,786,686,969,0.0005457266350819615,0.00025297479385305094,5.6913366514191415e-05,2,3,/wiki/Vinzenz_Bronzin
1134,Doob-Martingal,732,787,824,499,0.0005139580598565899,0.0002521242551099226,9.889347815991192e-05,7,16,/wiki/Doob-Martingal
486,Pivotstatistik,778,788,744,449,0.0005256450903735613,0.0002520134853094706,8.225244414686645e-05,8,18,/wiki/Pivotstatistik
633,Lévys stochastische Fläche,644,789,969,969,0.0004731779759890611,0.0002515737850973813,0.0001391211571587887,2,8,/wiki/L%C3%A9vys_stochastische_Fl%C3%A4che
889,Reproduktivitätseigenschaft,592,790,1031,641,0.0004586507139241003,0.00025152849464991374,0.0001719210087477337,5,11,/wiki/Reproduktivit%C3%A4tseigenschaft
474,Laplace-Verlust,785,791,832,499,0.0005113916375472169,0.0002513603849250092,7.86736017963752e-05,7,16,/wiki/Laplace-Verlust
699,Gaußsche isoperimetrische Ungleichung,894,792,642,724,0.0005638696972555884,0.0002504259362039572,4.3457429079708966e-05,4,6,/wiki/Gau%C3%9Fsche_isoperimetrische_Ungleichung
412,Satz über monotone Klassen,558,793,962,969,0.0004763500788603272,0.0002492292441392348,0.000201491981161061,2,5,/wiki/Satz_%C3%BCber_monotone_Klassen
742,Logit,875,794,650,567,0.0005609115262704172,0.00024777328568608033,4.9357190596268e-05,6,5,/wiki/Logit
907,Zufällige Fuzzymenge,741,795,804,833,0.000520403508585865,0.00024722269630721486,9.579795277680913e-05,3,6,/wiki/Zuf%C3%A4llige_Fuzzymenge
508,Substitutionsprinzip (Statistik),735,796,928,724,0.0004857799046496727,0.0002472052426521799,9.795154875869084e-05,4,9,/wiki/Substitutionsprinzip_(Statistik)
1217,Skalenfamilie,781,797,847,567,0.0005062084338409423,0.0002471564720164714,8.125012916619031e-05,6,8,/wiki/Skalenfamilie
687,Zufallspfad,828,798,750,724,0.0005241012181644082,0.00024703547816800985,6.256945012472309e-05,4,6,/wiki/Zufallspfad
881,Ordnungsstatistik,693,799,855,449,0.0005046331432131472,0.00024700929604368866,0.00011622741554038237,8,13,/wiki/Ordnungsstatistik
576,Satz von Pólya (Irrfahrten),824,800,811,641,0.000518838145921283,0.0002468913936239917,6.458472055253668e-05,5,10,/wiki/Satz_von_P%C3%B3lya_(Irrfahrten)
299,Waloddi Weibull,751,801,714,969,0.0005349145775651358,0.00024605150469963295,9.067821923734677e-05,2,2,/wiki/Waloddi_Weibull
426,Sprungfunktion (Maßtheorie),718,802,829,724,0.0005120547739167524,0.00024597248303667057,0.000103653245583364,4,7,/wiki/Sprungfunktion_(Ma%C3%9Ftheorie)
27,Determinantal point process,713,803,849,833,0.0005052922620158936,0.0002455533302174072,0.00010633773960167222,3,5,/wiki/Determinantal_point_process
496,Sätze von Basu,727,804,854,641,0.0005047292202038177,0.0002452766422534792,0.00010052980574957198,5,10,/wiki/S%C3%A4tze_von_Basu
1056,Falscherkennungsrate,836,805,822,833,0.0005149780607122804,0.0002443719768207071,6.0109304326553334e-05,3,6,/wiki/Falscherkennungsrate
540,Satz von Etemadi,617,806,1026,833,0.0004601928526846626,0.00024335656226248754,0.00015276070321909116,3,8,/wiki/Satz_von_Etemadi
174,Skorochod-Integral,750,807,825,567,0.0005134664920218941,0.00024291440217116505,9.128483223788751e-05,6,13,/wiki/Skorochod-Integral
479,Monotoner Dichtequotient,814,808,815,449,0.0005172311321692116,0.00024270208665500028,6.75770124894028e-05,8,7,/wiki/Monotoner_Dichtequotient
1241,Vorzeichentest,850,809,794,724,0.0005225817759615262,0.00024240898105830122,5.6366444790170206e-05,4,9,/wiki/Vorzeichentest
280,Yuval Peres,853,810,719,833,0.0005321242583981665,0.00024222842416112515,5.539123704678335e-05,3,5,/wiki/Yuval_Peres
468,Formhypothesen,862,811,696,499,0.0005414718502192987,0.00024127194828906827,5.2072948939990116e-05,7,6,/wiki/Formhypothesen
404,Satz von Radon-Riesz,738,812,843,833,0.0005069820478663362,0.00024019135991560668,9.739703970725815e-05,3,4,/wiki/Satz_von_Radon-Riesz
591,Mehrdimensionaler zentraler Grenzwertsatz,652,813,1027,833,0.0004599648333637161,0.00023888132784722347,0.00013762828689293033,3,9,/wiki/Mehrdimensionaler_zentraler_Grenzwertsatz
462,Dualität von Tests und Konfidenzbereichen,860,814,712,408,0.0005350265950089696,0.00023851384609701554,5.4237128258872486e-05,9,17,/wiki/Dualit%C3%A4t_von_Tests_und_Konfidenzbereichen
15,Belief und Plausibilität,953,815,651,724,0.0005607542985676446,0.00023822641290758854,3.071512971629051e-05,4,9,/wiki/Belief_und_Plausibilit%C3%A4t
927,Mischung (Mathematik),877,816,698,833,0.0005405692117800994,0.0002357436441262496,4.872550212320161e-05,3,8,/wiki/Mischung_(Mathematik)
639,Milstein-Verfahren,744,817,927,724,0.000486140890463789,0.00023533241364829098,9.507270649747036e-05,4,10,/wiki/Milstein-Verfahren
472,James-Stein-Schätzer,742,818,900,641,0.0004931516069343812,0.00023491787968380853,9.524099281428379e-05,5,10,/wiki/James-Stein-Sch%C3%A4tzer
387,Positive Operator Valued Probability Measure,601,819,1029,969,0.0004595881940849542,0.0002346681962721325,0.00016612691328722338,2,5,/wiki/Positive_Operator_Valued_Probability_Measure
1011,Mittlerer betraglicher Fehler,855,820,808,449,0.0005192500274701189,0.0002342555824824753,5.468609229540232e-05,8,20,/wiki/Mittlerer_betraglicher_Fehler
760,Liste von Beziehungen zwischen Wahrscheinlichkeitsverteilungen,659,821,1085,724,0.0004450006877126738,0.0002338318356289521,0.0001326082581173526,4,62,/wiki/Liste_von_Beziehungen_zwischen_Wahrscheinlichkeitsverteilungen
1091,Strenger Test,838,822,897,724,0.0004935141127879775,0.00023375018088409597,5.9644339545448616e-05,4,11,/wiki/Strenger_Test
624,Green-Kubo-Relationen,1014,823,641,969,0.0005639817108788268,0.00023324800343870613,1.8117730123285808e-05,2,2,/wiki/Green-Kubo-Relationen
810,GARCH-Modelle,784,824,818,641,0.0005162325314745903,0.00023305273333128988,8.008899927603812e-05,5,8,/wiki/GARCH-Modelle
754,Umgekehrter Spielerfehlschluss,734,825,896,969,0.0004939671790098397,0.00023279047110342602,9.798408005063363e-05,2,4,/wiki/Umgekehrter_Spielerfehlschluss
453,Asymptotisch normalverteilt,821,826,842,833,0.0005070003075315773,0.00023230460042735138,6.621281439773089e-05,3,10,/wiki/Asymptotisch_normalverteilt
297,Aad van der Vaart,915,827,681,969,0.000548174652694856,0.0002316603571096783,3.8432935876963715e-05,2,2,/wiki/Aad_van_der_Vaart
601,Binomial-Prozess,673,828,940,724,0.00048301305495643097,0.00023146975816898307,0.0001225877496444722,4,15,/wiki/Binomial-Prozess
1095,Überzufälligkeit,748,829,931,724,0.00048546999909160376,0.0002312686908094654,9.225998916368893e-05,4,5,/wiki/%C3%9Cberzuf%C3%A4lligkeit
776,Phasenverteilung,840,830,748,724,0.0005248647263544736,0.0002311820101533375,5.9391469633785834e-05,4,4,/wiki/Phasenverteilung
53,Forward-Algorithmus,956,831,693,724,0.0005424023180562594,0.0002299066752533735,2.9264361489657255e-05,4,6,/wiki/Forward-Algorithmus
228,Giuseppe Da Prato,931,832,671,833,0.000552977540269752,0.00022972788576409737,3.5060098306258275e-05,3,3,/wiki/Giuseppe_Da_Prato
1124,Starke Markoweigenschaft,843,833,720,641,0.0005320911808255095,0.00022962456603230582,5.764534424153379e-05,5,6,/wiki/Starke_Markoweigenschaft
675,Tsirelsons stochastische Differentialgleichung,816,834,859,833,0.0005033668100273101,0.00022944239529365748,6.699413308216464e-05,3,8,/wiki/Tsirelsons_stochastische_Differentialgleichung
1234,Quade-Test,793,835,939,499,0.0004830972562032786,0.0002289607058495022,7.462060800479689e-05,7,13,/wiki/Quade-Test
30,Dysons brownsche Bewegung,709,836,954,833,0.0004783282074725789,0.00022868860244529951,0.000109726305309427,3,5,/wiki/Dysons_brownsche_Bewegung
853,Yule-Walker-Gleichungen,898,837,837,833,0.0005082626292573063,0.00022813435488126582,4.265304406969432e-05,3,9,/wiki/Yule-Walker-Gleichungen
904,Zufallstext,723,838,913,969,0.0004913420098813986,0.0002276705125015429,0.00010200560645766138,2,4,/wiki/Zufallstext
144,Quellentropie,996,839,699,969,0.0005402904369756589,0.00022748615687433196,2.2003985072815232e-05,2,3,/wiki/Quellentropie
1137,Quadratischer Variationsprozess,764,840,926,724,0.0004866276952321167,0.00022732678682798737,8.634424461633321e-05,4,19,/wiki/Quadratischer_Variationsprozess
281,Friedrich Pukelsheim,969,841,697,969,0.0005414174660806753,0.0002271084959026037,2.6504228710363798e-05,2,2,/wiki/Friedrich_Pukelsheim
541,Satz von Feller,661,842,1048,969,0.000450179115103546,0.00022690454619277836,0.00013148051774741372,2,10,/wiki/Satz_von_Feller
21,Carré-Du-Champ-Operator,1022,843,665,969,0.0005545030266623754,0.00022629758089977965,1.747793869036082e-05,2,2,/wiki/Carr%C3%A9-Du-Champ-Operator
359,Kapazität (Mathematik),811,844,851,833,0.0005050577492462118,0.00022568066556041174,6.915110376336649e-05,3,9,/wiki/Kapazit%C3%A4t_(Mathematik)
844,Trendbereinigende Fluktuationsanalyse,870,845,887,833,0.0004963649587638457,0.00022535253432893644,5.080939852704886e-05,3,7,/wiki/Trendbereinigende_Fluktuationsanalyse
732,Erlösquote,998,846,728,833,0.0005305515561932097,0.0002252159699683044,2.178955507074113e-05,3,7,/wiki/Erl%C3%B6squote
556,Satz von Lévy,678,847,1091,1134,0.00044360435248974475,0.0002248440704307846,0.00012190486600999504,1,16,/wiki/Satz_von_L%C3%A9vy
518,Arkussinus-Gesetz von Lévy,678,847,1091,1134,0.00044360435248974475,0.0002248440704307846,0.00012190486600999504,1,17,/wiki/Arkussinus-Gesetz_von_L%C3%A9vy
785,Verteilungstyp,720,849,912,567,0.000491363840055562,0.00022481489970894644,0.00010302593799343235,6,23,/wiki/Verteilungstyp
560,Littles Gesetz,807,850,810,833,0.0005189463352412994,0.0002246869168752517,7.124816982164796e-05,3,3,/wiki/Littles_Gesetz
460,Delta-Methode,842,851,873,567,0.0004987393002979722,0.00022465106504115874,5.813794839014423e-05,6,6,/wiki/Delta-Methode
430,Strom (Mathematik),710,852,910,833,0.000491479520001021,0.0002245556942634925,0.00010780022734901432,3,7,/wiki/Strom_(Mathematik)
1193,Degenerierte Wahrscheinlichkeitsverteilung,671,853,1112,969,0.0004374726625977448,0.00022445127883778717,0.00012361520459357425,2,76,/wiki/Degenerierte_Wahrscheinlichkeitsverteilung
240,Paul Glasserman,886,854,821,833,0.0005154644236687592,0.00022386321519185835,4.5337537290969836e-05,3,3,/wiki/Paul_Glasserman
243,Peter Gavin Hall,982,855,796,969,0.0005221232384362205,0.0002226289848900806,2.4000593049987984e-05,2,3,/wiki/Peter_Gavin_Hall
253,Frank Kelly (Mathematiker),983,856,796,969,0.0005221232384362205,0.00022262898489008057,2.400059304998798e-05,2,3,/wiki/Frank_Kelly_(Mathematiker)
910,Eigenschaft T,1028,857,663,833,0.0005560764372816395,0.00022159936788472757,1.6798631800593546e-05,3,5,/wiki/Eigenschaft_T
1246,Bartlett-Test,916,858,752,724,0.000523700456023619,0.0002213355255667419,3.8171370671388336e-05,4,16,/wiki/Bartlett-Test
777,Pólya-Verteilung,649,859,1077,833,0.0004468700349327773,0.00022099321542458283,0.00013797388429213886,3,8,/wiki/P%C3%B3lya-Verteilung
913,Ergodische Gruppenwirkung,854,860,798,833,0.0005220017296404046,0.00022091494944954826,5.5151236193724085e-05,3,6,/wiki/Ergodische_Gruppenwirkung
139,Punktbiseriale Korrelation,1010,861,691,833,0.000543662851182613,0.00022084580939785224,1.9422927315583785e-05,3,2,/wiki/Punktbiseriale_Korrelation
594,Affiner Prozess,804,862,919,724,0.0004896693968472815,0.00022080396574038772,7.179802062847632e-05,4,8,/wiki/Affiner_Prozess
300,Heinrich Wolfgang von Weizsäcker,1025,863,684,969,0.0005464667509136454,0.00022054711920277474,1.695407676776144e-05,2,2,/wiki/Heinrich_Wolfgang_von_Weizs%C3%A4cker
595,Airy-Prozess,900,864,749,833,0.0005243701437475469,0.0002205073313116783,4.242611430868641e-05,3,5,/wiki/Airy-Prozess
1036,Schätzung der Varianz einer Schätzfunktion,820,865,932,567,0.0004838307613911476,0.00022045776599111165,6.626386315899042e-05,6,12,/wiki/Sch%C3%A4tzung_der_Varianz_einer_Sch%C3%A4tzfunktion
661,Semi-Markow-Prozess,858,866,871,641,0.0004988755447590776,0.00022013117982684621,5.4323231260895004e-05,5,4,/wiki/Semi-Markow-Prozess
626,Harris-Kette,858,866,870,641,0.0004988755447590777,0.00022013117982684621,5.4323231260895004e-05,5,4,/wiki/Harris-Kette
765,Erlang B,919,868,731,833,0.0005298010947706709,0.00022011122538394173,3.699803303995412e-05,3,5,/wiki/Erlang_B
766,Erlang C,919,868,731,833,0.0005298010947706709,0.00022011122538394173,3.699803303995412e-05,3,7,/wiki/Erlang_C
1047,Ähnlicher Test,890,870,846,641,0.0005062399388587349,0.00021945297659514126,4.3936268935140414e-05,5,10,/wiki/%C3%84hnlicher_Test
229,Freddy Delbaen,997,871,723,969,0.0005316044190810717,0.00021816148683697143,2.186790546577552e-05,2,4,/wiki/Freddy_Delbaen
536,Doob-Meyer-Zerlegung,832,872,850,567,0.0005051507829004752,0.00021804475237735123,6.0530795459975414e-05,6,15,/wiki/Doob-Meyer-Zerlegung
559,Lindeberg-Theorem,798,873,921,724,0.0004887377581475251,0.00021797545022324226,7.35542039406505e-05,4,10,/wiki/Lindeberg-Theorem
871,Kopplung (Stochastik),873,874,747,641,0.000525100925897584,0.0002177752953404755,5.032488416369935e-05,5,16,/wiki/Kopplung_(Stochastik)
105,Malliavin-Ableitung,771,875,964,724,0.0004762452252309315,0.00021758595446498395,8.437022810249488e-05,4,9,/wiki/Malliavin-Ableitung
124,Ogawa-Integral,790,876,942,724,0.00048242424188654645,0.00021755431266898333,7.641011182663429e-05,4,14,/wiki/Ogawa-Integral
85,Kontiguität (Wahrscheinlichkeitstheorie),642,877,1100,969,0.0004405922952470246,0.0002170279365505779,0.0001400376510896249,2,12,/wiki/Kontiguit%C3%A4t_(Wahrscheinlichkeitstheorie)
660,Schwach stationärer Prozess,925,878,944,969,0.00048206066564833726,0.0002169786003759634,3.5949804753468695e-05,2,26,/wiki/Schwach_station%C3%A4rer_Prozess
